Distance_(microns),Gray_Value
0.00000,0.000
0.04540,0.000
0.09080,4.019
0.13620,47.368
0.18160,71.448
0.22700,66.882
0.27240,40.643
0.31780,11.916
0.36320,13.878
0.40860,38.492
0.45400,64.809
0.49940,76.466
0.54480,75.287
0.59020,66.293
0.63560,52.031
0.68100,51.414
0.72640,83.713
0.77180,131.295
0.81720,202.258
0.86260,264.903
0.90800,297.966
0.95340,306.342
0.99880,316.928
1.04420,363.500
1.08960,450.459
1.13500,558.347
1.18040,652.699
1.22580,672.864
1.27120,678.255
1.31660,652.812
1.36200,629.479
1.40740,521.616
1.45280,219.388
1.49820,0.000
1.54360,0.000
1.58900,0.000
1.63440,0.000
1.67980,0.000
1.72520,0.000
1.77060,0.000
1.81600,0.000
1.86140,0.000
1.90680,2592.179
1.95220,15150.939
1.99760,32040.764
2.04300,48703.688
2.08840,58374.500
2.13380,60353.250
2.17920,51396.680
2.22460,35254.840
2.27000,18643.178
2.31540,5602.564
2.36080,0.000
2.40620,0.000
2.45160,0.000
2.49700,0.000
2.54240,0.000
2.58780,0.000
2.63320,0.000
2.67860,0.000
2.72400,162.801
2.76940,674.317
2.81480,942.345
2.86020,812.914
2.90560,516.193
2.95100,283.293
2.99640,173.423
3.04180,160.867
3.08720,188.816
3.13260,199.000
3.17800,223.545
3.22340,293.149
3.26880,387.803
3.31420,449.203
3.35960,414.467
3.40500,258.740
3.45040,84.762
3.49580,7.590
3.54120,32.675
3.58660,98.381
3.63200,165.362
3.67740,140.146
3.72280,78.772
3.76820,30.907
3.81360,16.633
3.85900,47.845
3.90440,122.672
3.94980,187.532
3.99520,209.593
4.04060,195.525
4.08600,150.144
4.13140,92.869
4.17680,41.000
