Distance_(microns),Gray_Value
0.00000,90.250
0.04540,53.110
0.09080,65.427
0.13620,86.938
0.18160,44.764
0.22700,86.956
0.27240,170.701
0.31780,79.358
0.36320,47.819
0.40860,106.212
0.45400,154.314
0.49940,77.191
0.54480,88.457
0.59020,123.307
0.63560,72.955
0.68100,65.643
0.72640,83.948
0.77180,122.615
0.81720,129.998
0.86260,90.259
0.90800,71.886
0.95340,47.104
0.99880,63.314
1.04420,52.500
1.08960,139.586
1.13500,124.207
1.18040,89.895
1.22580,107.165
1.27120,105.567
1.31660,88.761
1.36200,78.898
1.40740,168.483
1.45280,126.609
1.49820,110.202
1.54360,93.026
1.58900,47.686
1.63440,24.123
1.67980,42.292
1.72520,40.569
1.77060,66.557
1.81600,176.452
1.86140,1085.072
1.90680,4207.301
1.95220,10775.042
1.99760,22134.926
2.04300,46358.953
2.08840,44462.000
2.13380,29151.504
2.17920,15787.823
2.22460,6165.901
2.27000,1969.948
2.31540,367.692
2.36080,66.872
2.40620,26.440
2.45160,71.688
2.49700,65.642
2.54240,74.462
2.58780,94.765
2.63320,155.786
2.67860,216.174
2.72400,256.458
2.76940,128.873
2.81480,59.733
2.86020,90.458
2.90560,119.424
2.95100,109.921
2.99640,86.263
3.04180,97.071
3.08720,78.471
3.13260,119.000
3.17800,64.521
3.22340,132.838
3.26880,80.587
3.31420,120.171
3.35960,141.824
3.40500,109.956
3.45040,89.783
3.49580,80.296
3.54120,78.700
3.58660,54.593
3.63200,88.451
3.67740,118.761
3.72280,80.663
3.76820,77.881
3.81360,109.587
3.85900,95.961
3.90440,82.361
3.94980,64.300
3.99520,86.759
4.04060,72.676
4.08600,149.807
4.13140,146.910
4.17680,85.500
