Distance_(microns),Gray_Value
0.00000,239.000
0.04540,244.635
0.09080,246.800
0.13620,228.446
0.18160,242.362
0.22700,246.395
0.27240,251.254
0.31780,285.269
0.36320,305.988
0.40860,283.640
0.45400,263.046
0.49940,241.682
0.54480,245.509
0.59020,232.551
0.63560,221.339
0.68100,202.305
0.72640,206.205
0.77180,201.003
0.81720,191.067
0.86260,186.715
0.90800,185.008
0.95340,192.653
0.99880,183.803
1.04420,191.500
1.08960,195.599
1.13500,203.540
1.18040,186.568
1.22580,203.869
1.27120,225.705
1.31660,244.552
1.36200,277.324
1.40740,317.644
1.45280,364.374
1.49820,417.000
1.54360,444.108
1.58900,308.848
1.63440,213.867
1.67980,128.174
1.72520,71.742
1.77060,37.026
1.81600,41.458
1.86140,171.690
1.90680,1134.116
1.95220,6983.439
1.99760,20772.355
2.04300,33376.930
2.08840,39591.250
2.13380,39363.734
2.17920,30466.604
2.22460,16490.703
2.27000,4375.638
2.31540,629.398
2.36080,69.488
2.40620,26.194
2.45160,33.918
2.49700,62.602
2.54240,122.502
2.58780,195.783
2.63320,252.649
2.67860,322.354
2.72400,327.279
2.76940,297.369
2.81480,260.016
2.86020,218.272
2.90560,170.514
2.95100,141.963
2.99640,119.380
3.04180,119.227
3.08720,118.918
3.13260,138.000
3.17800,154.354
3.22340,183.602
3.26880,231.534
3.31420,230.971
3.35960,240.297
3.40500,233.572
3.45040,222.038
3.49580,219.324
3.54120,220.163
3.58660,205.790
3.63200,207.973
3.67740,216.502
3.72280,234.681
3.76820,257.982
3.81360,269.621
3.85900,276.483
3.90440,268.133
3.94980,272.878
3.99520,291.342
4.04060,299.284
4.08600,291.443
4.13140,271.159
4.17680,265.500
