Distance_(microns),Gray_Value
0.00000,179.750
0.04540,197.989
0.09080,211.429
0.13620,223.721
0.18160,230.007
0.22700,232.081
0.27240,272.339
0.31780,314.331
0.36320,351.739
0.40860,349.971
0.45400,289.767
0.49940,216.721
0.54480,189.371
0.59020,189.600
0.63560,204.838
0.68100,185.408
0.72640,106.887
0.77180,25.579
0.81720,0.880
0.86260,0.000
0.90800,0.000
0.95340,0.000
0.99880,0.000
1.04420,0.000
1.08960,0.000
1.13500,0.000
1.18040,0.000
1.22580,0.000
1.27120,0.000
1.31660,0.000
1.36200,0.000
1.40740,0.000
1.45280,0.000
1.49820,45.014
1.54360,97.147
1.58900,23.573
1.63440,6.856
1.67980,269.074
1.72520,680.060
1.77060,149.164
1.81600,9.234
1.86140,0.000
1.90680,0.000
1.95220,6074.875
1.99760,24920.148
2.04300,47133.426
2.08840,59212.000
2.13380,59393.590
2.17920,43997.105
2.22460,22220.785
2.27000,4743.107
2.31540,178.435
2.36080,0.000
2.40620,0.000
2.45160,0.000
2.49700,0.000
2.54240,0.000
2.58780,0.000
2.63320,0.000
2.67860,150.898
2.72400,124.384
2.76940,4.830
2.81480,0.000
2.86020,0.000
2.90560,0.000
2.95100,16.656
2.99640,50.147
3.04180,27.278
3.08720,44.020
3.13260,129.000
3.17800,219.463
3.22340,262.838
3.26880,233.881
3.31420,155.677
3.35960,96.589
3.40500,97.649
3.45040,139.694
3.49580,187.929
3.54120,227.401
3.58660,231.246
3.63200,213.064
3.67740,210.037
3.72280,203.842
3.76820,223.328
3.81360,245.492
3.85900,255.181
3.90440,224.960
3.94980,161.599
3.99520,94.718
4.04060,62.229
4.08600,43.985
4.13140,29.065
4.17680,9.500
