Distance_(microns),Gray_Value
0.00000,152.500
0.04540,172.134
0.09080,204.427
0.13620,201.514
0.18160,165.619
0.22700,130.078
0.27240,124.594
0.31780,160.688
0.36320,168.092
0.40860,164.428
0.45400,155.494
0.49940,150.599
0.54480,145.238
0.59020,131.190
0.63560,126.655
0.68100,126.617
0.72640,134.973
0.77180,151.467
0.81720,161.833
0.86260,120.730
0.90800,34.005
0.95340,0.766
0.99880,0.000
1.04420,0.000
1.08960,0.000
1.13500,0.000
1.18040,0.000
1.22580,0.000
1.27120,0.000
1.31660,0.000
1.36200,0.000
1.40740,0.000
1.45280,33.778
1.49820,177.669
1.54360,520.865
1.58900,918.628
1.63440,1069.472
1.67980,851.405
1.72520,406.675
1.77060,0.000
1.81600,0.000
1.86140,26.336
1.90680,1871.668
1.95220,12534.367
1.99760,29863.883
2.04300,49155.766
2.08840,60154.250
2.13380,61102.809
2.17920,48313.621
2.22460,28972.955
2.27000,12278.713
2.31540,2469.020
2.36080,0.000
2.40620,0.000
2.45160,0.000
2.49700,0.000
2.54240,101.137
2.58780,534.587
2.63320,926.924
2.67860,816.410
2.72400,383.218
2.76940,7.906
2.81480,0.000
2.86020,0.000
2.90560,0.000
2.95100,20.856
2.99640,40.051
3.04180,10.293
3.08720,0.000
3.13260,0.000
3.17800,34.270
3.22340,141.790
3.26880,219.582
3.31420,226.340
3.35960,202.841
3.40500,185.911
3.45040,195.388
3.49580,228.719
3.54120,239.687
3.58660,237.258
3.63200,225.285
3.67740,223.592
3.72280,225.096
3.76820,214.940
3.81360,194.696
3.85900,170.245
3.90440,177.079
3.94980,206.894
3.99520,240.056
4.04060,235.560
4.08600,189.667
4.13140,132.302
4.17680,137.250
