Distance_(microns),Gray_Value
0.00000,246.750
0.04540,241.988
0.09080,222.475
0.13620,235.427
0.18160,235.227
0.22700,244.524
0.27240,244.033
0.31780,265.848
0.36320,262.462
0.40860,239.836
0.45400,242.471
0.49940,232.631
0.54480,240.181
0.59020,220.700
0.63560,214.140
0.68100,186.376
0.72640,206.973
0.77180,220.115
0.81720,206.856
0.86260,209.111
0.90800,200.829
0.95340,176.378
0.99880,184.299
1.04420,182.500
1.08960,179.101
1.13500,180.381
1.18040,183.210
1.22580,185.391
1.27120,193.772
1.31660,208.884
1.36200,221.161
1.40740,264.295
1.45280,281.184
1.49820,307.443
1.54360,347.388
1.58900,310.997
1.63440,241.201
1.67980,150.574
1.72520,86.934
1.77060,51.149
1.81600,45.596
1.86140,108.738
1.90680,630.858
1.95220,4891.340
1.99760,17563.109
2.04300,31665.580
2.08840,41299.250
2.13380,44883.324
2.17920,35093.965
2.22460,21281.471
2.27000,7078.287
2.31540,1165.350
2.36080,112.757
2.40620,28.558
2.45160,31.026
2.49700,54.371
2.54240,105.526
2.58780,178.331
2.63320,255.240
2.67860,326.821
2.72400,355.414
2.76940,333.993
2.81480,263.200
2.86020,210.373
2.90560,156.943
2.95100,130.576
2.99640,120.485
3.04180,107.194
3.08720,114.008
3.13260,126.500
3.17800,134.400
3.22340,135.897
3.26880,152.643
3.31420,143.032
3.35960,134.993
3.40500,151.307
3.45040,175.121
3.49580,194.435
3.54120,191.151
3.58660,213.947
3.63200,214.438
3.67740,218.263
3.72280,219.893
3.76820,228.013
3.81360,230.719
3.85900,240.507
3.90440,241.014
3.94980,238.978
3.99520,262.544
4.04060,258.427
4.08600,233.882
4.13140,244.577
4.17680,283.000
