Distance_(microns),Gray_Value
0.00000,53.750
0.04540,37.964
0.09080,15.071
0.13620,32.974
0.18160,62.031
0.22700,39.453
0.27240,32.777
0.31780,18.272
0.36320,18.102
0.40860,42.372
0.45400,28.332
0.49940,59.673
0.54480,101.998
0.59020,70.730
0.63560,41.644
0.68100,85.771
0.72640,38.843
0.77180,38.702
0.81720,76.029
0.86260,48.792
0.90800,24.034
0.95340,76.438
0.99880,59.448
1.04420,75.500
1.08960,67.104
1.13500,72.912
1.18040,56.579
1.22580,62.818
1.27120,77.707
1.31660,122.182
1.36200,26.440
1.40740,38.137
1.45280,17.574
1.49820,7.212
1.54360,3.980
1.58900,7.618
1.63440,3.848
1.67980,3.985
1.72520,4.198
1.77060,9.194
1.81600,24.825
1.86140,209.545
1.90680,1528.627
1.95220,8225.508
1.99760,24545.211
2.04300,44702.945
2.08840,48655.750
2.13380,29823.922
2.17920,11725.606
2.22460,2998.395
2.27000,439.338
2.31540,67.434
2.36080,17.128
2.40620,8.191
2.45160,5.323
2.49700,10.131
2.54240,8.437
2.58780,9.690
2.63320,11.188
2.67860,35.983
2.72400,59.883
2.76940,79.516
2.81480,88.469
2.86020,46.923
2.90560,67.372
2.95100,76.603
2.99640,22.772
3.04180,26.599
3.08720,32.671
3.13260,32.500
3.17800,64.780
3.22340,91.901
3.26880,86.141
3.31420,115.647
3.35960,79.672
3.40500,61.424
3.45040,14.325
3.49580,156.729
3.54120,86.000
3.58660,88.314
3.63200,42.895
3.67740,61.719
3.72280,41.483
3.76820,24.802
3.81360,30.133
3.85900,13.141
3.90440,71.994
3.94980,70.626
3.99520,48.015
4.04060,51.291
4.08600,53.337
4.13140,25.922
4.17680,43.250
