Distance_(microns),Gray_Value
0.00000,247.000
0.04540,204.838
0.09080,211.939
0.13620,338.843
0.18160,349.330
0.22700,330.360
0.27240,387.898
0.31780,340.101
0.36320,413.116
0.40860,436.066
0.45400,321.188
0.49940,269.339
0.54480,255.914
0.59020,108.559
0.63560,106.217
0.68100,70.595
0.72640,44.787
0.77180,19.302
0.81720,15.427
0.86260,10.197
0.90800,21.205
0.95340,151.668
0.99880,336.348
1.04420,181.500
1.08960,72.825
1.13500,46.705
1.18040,33.304
1.22580,86.407
1.27120,29.858
1.31660,0.000
1.36200,0.000
1.40740,0.000
1.45280,74.350
1.49820,296.438
1.54360,449.077
1.58900,584.151
1.63440,762.656
1.67980,551.970
1.72520,112.476
1.77060,0.000
1.81600,0.000
1.86140,0.000
1.90680,2027.105
1.95220,11273.460
1.99760,25009.178
2.04300,38221.617
2.08840,44516.500
2.13380,43890.227
2.17920,34327.852
2.22460,20048.500
2.27000,7027.639
2.31540,799.690
2.36080,0.000
2.40620,0.000
2.45160,0.000
2.49700,130.884
2.54240,242.567
2.58780,126.953
2.63320,0.000
2.67860,0.000
2.72400,0.000
2.76940,0.000
2.81480,0.000
2.86020,0.000
2.90560,0.000
2.95100,0.000
2.99640,0.000
3.04180,0.000
3.08720,0.000
3.13260,0.000
3.17800,86.001
3.22340,146.452
3.26880,417.462
3.31420,629.156
3.35960,601.258
3.40500,447.146
3.45040,302.921
3.49580,163.929
3.54120,245.366
3.58660,227.811
3.63200,145.617
3.67740,140.636
3.72280,254.735
3.76820,448.951
3.81360,521.629
3.85900,415.204
3.90440,507.156
3.94980,478.144
3.99520,346.976
4.04060,345.547
4.08600,310.986
4.13140,266.274
4.17680,245.750
