Distance_(microns),Gray_Value
0.00000,11.000
0.04540,14.943
0.09080,18.099
0.13620,15.145
0.18160,7.051
0.22700,6.779
0.27240,11.286
0.31780,35.181
0.36320,13.711
0.40860,12.774
0.45400,16.835
0.49940,10.603
0.54480,4.931
0.59020,8.562
0.63560,8.199
0.68100,18.420
0.72640,20.281
0.77180,8.212
0.81720,9.841
0.86260,11.261
0.90800,9.302
0.95340,9.709
0.99880,6.269
1.04420,5.000
1.08960,10.675
1.13500,7.616
1.18040,18.615
1.22580,19.436
1.27120,19.960
1.31660,14.841
1.36200,16.458
1.40740,25.151
1.45280,44.465
1.49820,66.852
1.54360,128.933
1.58900,178.056
1.63440,171.549
1.67980,188.262
1.72520,134.493
1.77060,82.688
1.81600,76.931
1.86140,221.630
1.90680,963.189
1.95220,5769.281
1.99760,14262.014
2.04300,31973.367
2.08840,42530.500
2.13380,41025.520
2.17920,28814.859
2.22460,11846.232
2.27000,3665.704
2.31540,785.249
2.36080,128.986
2.40620,52.820
2.45160,40.947
2.49700,53.358
2.54240,88.438
2.58780,124.759
2.63320,176.175
2.67860,169.575
2.72400,91.329
2.76940,17.675
2.81480,9.790
2.86020,4.417
2.90560,9.091
2.95100,12.470
2.99640,14.437
3.04180,9.453
3.08720,6.283
3.13260,14.000
3.17800,13.555
3.22340,8.876
3.26880,8.683
3.31420,12.536
3.35960,12.612
3.40500,21.003
3.45040,14.568
3.49580,9.724
3.54120,18.740
3.58660,12.216
3.63200,13.103
3.67740,25.743
3.72280,18.499
3.76820,18.418
3.81360,18.503
3.85900,8.586
3.90440,11.097
3.94980,14.043
3.99520,28.116
4.04060,15.211
4.08600,14.990
4.13140,13.544
4.17680,13.250
