Distance_(microns),Gray_Value
0.00000,120.500
0.04540,161.234
0.09080,70.040
0.13620,120.276
0.18160,96.375
0.22700,80.015
0.27240,163.171
0.31780,205.711
0.36320,126.244
0.40860,86.204
0.45400,81.268
0.49940,114.068
0.54480,132.482
0.59020,125.578
0.63560,99.432
0.68100,134.995
0.72640,117.665
0.77180,123.839
0.81720,166.683
0.86260,146.226
0.90800,221.570
0.95340,73.809
0.99880,78.616
1.04420,125.500
1.08960,179.789
1.13500,141.546
1.18040,194.479
1.22580,194.474
1.27120,133.109
1.31660,109.777
1.36200,122.602
1.40740,110.032
1.45280,162.656
1.49820,193.536
1.54360,39.515
1.58900,30.567
1.63440,13.718
1.67980,16.183
1.72520,12.175
1.77060,12.239
1.81600,49.837
1.86140,210.871
1.90680,1420.862
1.95220,7783.345
1.99760,17291.250
2.04300,35566.805
2.08840,31645.250
2.13380,23890.633
2.17920,10849.905
2.22460,2586.973
2.27000,383.569
2.31540,48.664
2.36080,22.302
2.40620,16.473
2.45160,25.900
2.49700,27.486
2.54240,61.481
2.58780,77.802
2.63320,105.589
2.67860,171.194
2.72400,169.002
2.76940,160.095
2.81480,223.026
2.86020,170.183
2.90560,128.178
2.95100,101.547
2.99640,142.464
3.04180,63.619
3.08720,114.041
3.13260,170.000
3.17800,98.901
3.22340,185.485
3.26880,91.836
3.31420,133.851
3.35960,163.291
3.40500,109.288
3.45040,104.059
3.49580,109.454
3.54120,125.405
3.58660,58.957
3.63200,50.921
3.67740,88.218
3.72280,121.628
3.76820,125.319
3.81360,141.294
3.85900,62.433
3.90440,67.347
3.94980,133.731
3.99520,121.728
4.04060,118.666
4.08600,164.218
4.13140,209.036
4.17680,133.500
