Distance_(microns),Gray_Value
0.00000,66.000
0.04540,98.321
0.09080,121.804
0.13620,175.819
0.18160,203.083
0.22700,200.960
0.27240,183.746
0.31780,188.231
0.36320,156.508
0.40860,92.018
0.45400,44.958
0.49940,41.294
0.54480,73.305
0.59020,104.523
0.63560,106.320
0.68100,58.635
0.72640,25.456
0.77180,0.000
0.81720,0.000
0.86260,8.484
0.90800,44.696
0.95340,18.186
0.99880,3.385
1.04420,0.000
1.08960,7.612
1.13500,34.020
1.18040,66.257
1.22580,11.312
1.27120,0.000
1.31660,0.000
1.36200,0.000
1.40740,144.336
1.45280,400.728
1.49820,323.190
1.54360,16.857
1.58900,0.000
1.63440,6.461
1.67980,72.911
1.72520,55.825
1.77060,0.000
1.81600,0.000
1.86140,0.000
1.90680,1695.581
1.95220,12793.287
1.99760,30241.539
2.04300,48050.449
2.08840,58059.750
2.13380,59248.590
2.17920,47954.625
2.22460,29841.977
2.27000,12799.987
2.31540,2095.409
2.36080,0.000
2.40620,0.000
2.45160,0.000
2.49700,0.000
2.54240,0.000
2.58780,0.000
2.63320,0.000
2.67860,198.306
2.72400,631.847
2.76940,732.924
2.81480,247.266
2.86020,21.437
2.90560,0.000
2.95100,0.000
2.99640,0.000
3.04180,0.000
3.08720,0.000
3.13260,0.000
3.17800,0.000
3.22340,0.000
3.26880,0.000
3.31420,0.000
3.35960,0.000
3.40500,0.000
3.45040,0.000
3.49580,0.000
3.54120,0.000
3.58660,32.770
3.63200,126.323
3.67740,123.280
3.72280,69.237
3.76820,35.390
3.81360,16.683
3.85900,61.601
3.90440,196.051
3.94980,315.482
3.99520,356.433
4.04060,342.119
4.08600,264.313
4.13140,205.610
4.17680,162.000
