Distance_(microns),Gray_Value
0.00000,36.000
0.04540,25.612
0.09080,10.344
0.13620,21.792
0.18160,41.311
0.22700,26.290
0.27240,21.954
0.31780,13.103
0.36320,13.076
0.40860,30.526
0.45400,20.556
0.49940,43.604
0.54480,73.956
0.59020,51.013
0.63560,28.994
0.68100,58.698
0.72640,25.490
0.77180,24.118
0.81720,46.505
0.86260,29.867
0.90800,15.552
0.95340,49.569
0.99880,40.941
1.04420,56.000
1.08960,53.238
1.13500,64.891
1.18040,53.620
1.22580,67.685
1.27120,91.758
1.31660,157.257
1.36200,37.279
1.40740,56.199
1.45280,26.091
1.49820,11.296
1.54360,7.996
1.58900,16.509
1.63440,9.764
1.67980,12.165
1.72520,18.560
1.77060,55.270
1.81600,164.516
1.86140,935.100
1.90680,4327.932
1.95220,14457.087
1.99760,28975.961
2.04300,41956.730
2.08840,45052.750
2.13380,31038.719
2.17920,17698.062
2.22460,6574.198
2.27000,1601.630
2.31540,294.129
2.36080,69.484
2.40620,20.208
2.45160,9.451
2.49700,10.826
2.54240,8.047
2.58780,9.451
2.63320,11.551
2.67860,39.908
2.72400,78.053
2.76940,119.754
2.81480,142.431
2.86020,75.285
2.90560,103.097
2.95100,104.068
2.99640,26.173
3.04180,28.454
3.08720,30.714
3.13260,28.000
3.17800,51.263
3.22340,70.022
3.26880,63.783
3.31420,84.302
3.35960,59.024
3.40500,46.198
3.45040,11.285
3.49580,124.227
3.54120,68.631
3.58660,71.162
3.63200,34.964
3.67740,50.155
3.72280,33.167
3.76820,20.027
3.81360,23.681
3.85900,9.774
3.90440,52.854
3.94980,51.206
3.99520,34.243
4.04060,36.801
4.08600,38.503
4.13140,18.655
4.17680,31.750
