Distance_(microns),Gray_Value
0.00000,62.750
0.04540,64.078
0.09080,69.873
0.13620,85.546
0.18160,91.928
0.22700,86.468
0.27240,92.004
0.31780,99.204
0.36320,109.267
0.40860,109.764
0.45400,98.367
0.49940,88.506
0.54480,77.826
0.59020,67.014
0.63560,55.709
0.68100,43.586
0.72640,29.794
0.77180,19.324
0.81720,11.686
0.86260,7.649
0.90800,3.647
0.95340,2.278
0.99880,1.630
1.04420,1.000
1.08960,1.000
1.13500,1.000
1.18040,1.000
1.22580,0.478
1.27120,0.000
1.31660,0.043
1.36200,0.000
1.40740,0.000
1.45280,1.441
1.49820,8.799
1.54360,40.416
1.58900,176.223
1.63440,820.515
1.67980,1898.178
1.72520,3034.790
1.77060,4027.160
1.81600,5344.960
1.86140,8677.301
1.90680,15570.163
1.95220,26388.139
1.99760,39096.723
2.04300,55004.148
2.08840,61006.250
2.13380,60484.914
2.17920,52778.781
2.22460,36217.551
2.27000,24148.932
2.31540,13825.267
2.36080,7042.786
2.40620,3740.527
2.45160,2557.870
2.49700,1780.561
2.54240,1030.383
2.58780,499.840
2.63320,222.575
2.67860,90.454
2.72400,29.188
2.76940,5.895
2.81480,1.817
2.86020,0.957
2.90560,1.587
2.95100,2.630
2.99640,4.609
3.04180,7.739
3.08720,8.961
3.13260,10.500
3.17800,10.465
3.22340,10.853
3.26880,13.549
3.31420,19.152
3.35960,25.585
3.40500,33.148
3.45040,43.996
3.49580,53.589
3.54120,73.874
3.58660,82.995
3.63200,83.669
3.67740,84.742
3.72280,76.259
3.76820,67.535
3.81360,60.874
3.85900,69.488
3.90440,66.081
3.94980,61.505
3.99520,54.413
4.04060,55.633
4.08600,55.168
4.13140,59.100
4.17680,58.250
