Distance_(microns),Gray_Value
0.00000,156.250
0.04540,150.818
0.09080,161.689
0.13620,187.191
0.18160,190.326
0.22700,159.673
0.27240,168.884
0.31780,166.985
0.36320,176.977
0.40860,200.349
0.45400,203.478
0.49940,184.606
0.54480,166.799
0.59020,145.226
0.63560,123.571
0.68100,113.241
0.72640,113.063
0.77180,90.402
0.81720,91.707
0.86260,84.774
0.90800,81.421
0.95340,68.926
0.99880,62.352
1.04420,70.000
1.08960,67.897
1.13500,64.809
1.18040,58.983
1.22580,46.622
1.27120,30.901
1.31660,15.589
1.36200,5.717
1.40740,0.957
1.45280,0.149
1.49820,0.000
1.54360,0.000
1.58900,0.000
1.63440,0.000
1.67980,0.000
1.72520,0.109
1.77060,5.608
1.81600,501.945
1.86140,6865.427
1.90680,20547.852
1.95220,35466.258
1.99760,46715.152
2.04300,57391.355
2.08840,62790.500
2.13380,61629.285
2.17920,52470.824
2.22460,41604.242
2.27000,28346.846
2.31540,12714.715
2.36080,2417.409
2.40620,67.840
2.45160,4.251
2.49700,0.000
2.54240,0.000
2.58780,0.000
2.63320,0.000
2.67860,0.469
2.72400,11.243
2.76940,60.978
2.81480,192.067
2.86020,387.871
2.90560,488.027
2.95100,419.225
2.99640,280.536
3.04180,178.043
3.08720,132.912
3.13260,105.500
3.17800,99.120
3.22340,109.645
3.26880,142.570
3.31420,184.244
3.35960,202.345
3.40500,203.971
3.45040,175.708
3.49580,187.623
3.54120,188.588
3.58660,209.289
3.63200,229.374
3.67740,244.331
3.72280,230.052
3.76820,200.257
3.81360,191.373
3.85900,199.010
3.90440,182.842
3.94980,189.472
3.99520,207.565
4.04060,217.994
4.08600,234.061
4.13140,218.172
4.17680,203.250
