Distance_(microns),Gray_Value
0.00000,7.500
0.04540,15.314
0.09080,3.338
0.13620,8.225
0.18160,8.838
0.22700,12.749
0.27240,7.830
0.31780,3.835
0.36320,13.952
0.40860,16.651
0.45400,34.098
0.49940,57.939
0.54480,15.365
0.59020,15.220
0.63560,5.610
0.68100,7.113
0.72640,4.266
0.77180,17.207
0.81720,12.155
0.86260,17.272
0.90800,30.097
0.95340,29.705
0.99880,28.758
1.04420,19.500
1.08960,14.342
1.13500,25.016
1.18040,21.520
1.22580,15.233
1.27120,19.140
1.31660,18.252
1.36200,3.784
1.40740,2.913
1.45280,2.905
1.49820,6.596
1.54360,19.467
1.58900,56.591
1.63440,40.959
1.67980,16.253
1.72520,11.019
1.77060,9.129
1.81600,112.727
1.86140,588.160
1.90680,3066.247
1.95220,11155.189
1.99760,25997.545
2.04300,40272.523
2.08840,54119.250
2.13380,52843.293
2.17920,30931.881
2.22460,13511.590
2.27000,4771.564
2.31540,875.111
2.36080,83.089
2.40620,15.417
2.45160,8.613
2.49700,10.432
2.54240,21.682
2.58780,11.004
2.63320,5.187
2.67860,3.030
2.72400,2.146
2.76940,1.424
2.81480,8.370
2.86020,13.987
2.90560,35.870
2.95100,33.967
2.99640,46.851
3.04180,13.890
3.08720,4.621
3.13260,4.500
3.17800,11.850
3.22340,30.577
3.26880,18.754
3.31420,9.970
3.35960,5.686
3.40500,8.733
3.45040,10.727
3.49580,18.035
3.54120,17.625
3.58660,15.912
3.63200,22.681
3.67740,31.192
3.72280,20.978
3.76820,27.752
3.81360,17.823
3.85900,3.483
3.90440,8.807
3.94980,7.556
3.99520,17.180
4.04060,15.343
4.08600,4.074
4.13140,9.921
4.17680,6.750
