Distance_(microns),Gray_Value
0.00000,147.500
0.04540,180.955
0.09080,220.234
0.13620,230.892
0.18160,214.418
0.22700,213.164
0.27240,232.990
0.31780,263.849
0.36320,262.173
0.40860,239.369
0.45400,194.915
0.49940,159.850
0.54480,148.916
0.59020,149.647
0.63560,154.276
0.68100,147.900
0.72640,141.552
0.77180,131.732
0.81720,121.963
0.86260,65.886
0.90800,0.000
0.95340,0.000
0.99880,0.000
1.04420,0.000
1.08960,0.000
1.13500,11.705
1.18040,6.510
1.22580,2.121
1.27120,0.000
1.31660,0.000
1.36200,0.000
1.40740,0.000
1.45280,171.054
1.49820,494.762
1.54360,892.772
1.58900,1066.610
1.63440,1016.567
1.67980,789.228
1.72520,414.698
1.77060,0.000
1.81600,0.000
1.86140,1060.401
1.90680,8011.715
1.95220,23479.727
1.99760,42754.117
2.04300,57454.492
2.08840,59138.750
2.13380,50370.461
2.17920,32065.596
2.22460,14188.081
2.27000,2767.144
2.31540,0.000
2.36080,0.000
2.40620,0.000
2.45160,0.000
2.49700,16.422
2.54240,275.501
2.58780,615.740
2.63320,664.315
2.67860,313.551
2.72400,44.317
2.76940,0.000
2.81480,0.000
2.86020,0.000
2.90560,24.384
2.95100,110.639
2.99640,149.319
3.04180,82.785
3.08720,31.876
3.13260,32.500
3.17800,80.081
3.22340,168.932
3.26880,249.977
3.31420,269.684
3.35960,260.477
3.40500,256.438
3.45040,292.661
3.49580,331.078
3.54120,318.346
3.58660,277.034
3.63200,219.976
3.67740,181.738
3.72280,151.165
3.76820,146.204
3.81360,166.000
3.85900,205.151
3.90440,204.510
3.94980,197.618
3.99520,197.665
4.04060,220.605
4.08600,239.676
4.13140,238.664
4.17680,227.500
